Date,Month,Year,precipitation,temperature
06/05/2011,5,2011,0,23.5
07/05/2011,5,2011,11,21.5
08/05/2011,5,2011,25,21
09/05/2011,5,2011,2.2,21.5
10/05/2011,5,2011,18.4,21.8
11/05/2011,5,2011,2.5,23
12/05/2011,5,2011,0,24
13/05/2011,5,2011,0,22.5
14/05/2011,5,2011,6.6,22.2
15/05/2011,5,2011,10,22.5
16/05/2011,5,2011,1.7,22.2
17/05/2011,5,2011,3,22
18/05/2011,5,2011,1.3,19
19/05/2011,5,2011,2.7,20.5
20/05/2011,5,2011,3.8,21.5
21/05/2011,5,2011,1,23
22/05/2011,5,2011,14.6,23
23/05/2011,5,2011,30.6,21.5
24/05/2011,5,2011,9.3,18.7
25/05/2011,5,2011,21.5,20
26/05/2011,5,2011,3.2,20.2
27/05/2011,5,2011,3.8,20.5
28/05/2011,5,2011,20,20.5
29/05/2011,5,2011,10.4,19.7
30/05/2011,5,2011,1.6,17.5
31/05/2011,5,2011,9.6,20.4
01/06/2011,6,2011,29.6,20
02/06/2011,6,2011,16.3,17.5
03/06/2011,6,2011,8.3,17.5
04/06/2011,6,2011,16.2,18.5
05/06/2011,6,2011,13.1,18
06/06/2011,6,2011,19.6,19.8
07/06/2011,6,2011,6.3,17.5
08/06/2011,6,2011,19.6,16.8
09/06/2011,6,2011,18.4,15.8
10/06/2011,6,2011,20,19.5
11/06/2011,6,2011,29.2,17.2
12/06/2011,6,2011,9.5,17
13/06/2011,6,2011,40,18.2
14/06/2011,6,2011,7.6,18.6
15/06/2011,6,2011,38.5,17.8
16/06/2011,6,2011,2.8,16.6
17/06/2011,6,2011,7.7,16.8
18/06/2011,6,2011,27.2,18.8
19/06/2011,6,2011,40,18.4
20/06/2011,6,2011,12,20.6
21/06/2011,6,2011,12,19.6
22/06/2011,6,2011,16.5,19.5
23/06/2011,6,2011,37.6,18.5
24/06/2011,6,2011,7.2,18
25/06/2011,6,2011,0,21.5
26/06/2011,6,2011,0,20.5
27/06/2011,6,2011,14.9,20
28/06/2011,6,2011,16.4,19.5
29/06/2011,6,2011,9.5,18.5
30/06/2011,6,2011,0,17.5
01/07/2011,7,2011,30.5,18.5
02/07/2011,7,2011,18.2,17.5
03/07/2011,7,2011,31,18
04/07/2011,7,2011,42,20.5
05/07/2011,7,2011,30,22.5
06/07/2011,7,2011,14,20
07/07/2011,7,2011,22,20.5
08/07/2011,7,2011,25.6,19.5
09/07/2011,7,2011,22.2,19
10/07/2011,7,2011,17,19.5
11/07/2011,7,2011,39.6,19.5
12/07/2011,7,2011,0,15.5
13/07/2011,7,2011,41.4,18.5
14/07/2011,7,2011,0,15.5
15/07/2011,7,2011,0,19
16/07/2011,7,2011,15.1,17.5
17/07/2011,7,2011,22,18
18/07/2011,7,2011,0,19.5
19/07/2011,7,2011,7,20.5
20/07/2011,7,2011,24.2,21
21/07/2011,7,2011,14,19
22/07/2011,7,2011,0,19
23/07/2011,7,2011,3.5,23
24/07/2011,7,2011,0,22
25/07/2011,7,2011,0,21
26/07/2011,7,2011,6.6,20
27/07/2011,7,2011,3.2,21.5
28/07/2011,7,2011,29.7,21
29/07/2011,7,2011,1.2,21
30/07/2011,7,2011,4.8,21.5
31/07/2011,7,2011,9.3,20
01/08/2011,8,2011,21.3,20
02/08/2011,8,2011,21.3,20.5
03/08/2011,8,2011,12.2,20.5
04/08/2011,8,2011,3.5,20
05/08/2011,8,2011,11.4,19.5
06/08/2011,8,2011,21,20
07/08/2011,8,2011,2.8,19.5
08/08/2011,8,2011,4.8,20.4
09/08/2011,8,2011,4,21
10/08/2011,8,2011,0,20.6
11/08/2011,8,2011,6.5,19.8
12/08/2011,8,2011,2,19
13/08/2011,8,2011,0,20.5
14/08/2011,8,2011,0.6,21
15/08/2011,8,2011,11.5,19.6
16/08/2011,8,2011,0,21.2
17/08/2011,8,2011,0,21
18/08/2011,8,2011,0,21.2
19/08/2011,8,2011,7.8,20
20/08/2011,8,2011,0,19.8
21/08/2011,8,2011,0,20
22/08/2011,8,2011,2.1,21
23/08/2011,8,2011,2.5,20.5
24/08/2011,8,2011,21.3,22.4
25/08/2011,8,2011,0.6,21.5
26/08/2011,8,2011,4,22
27/08/2011,8,2011,9.3,21.6
28/08/2011,8,2011,1.3,22.2
29/08/2011,8,2011,0,22.5
30/08/2011,8,2011,0,22
31/08/2011,8,2011,0,22.4
01/09/2011,9,2011,0,22
02/09/2011,9,2011,0,22.4
03/09/2011,9,2011,0.3,22.6
04/09/2011,9,2011,0,22.4
05/09/2011,9,2011,0,21.5
06/09/2011,9,2011,0,21.5
07/09/2011,9,2011,0,22.2
08/09/2011,9,2011,0,22.2
09/09/2011,9,2011,0,22
10/09/2011,9,2011,0,21
11/09/2011,9,2011,0,21.5
12/09/2011,9,2011,0,22.8
13/09/2011,9,2011,0,23
14/09/2011,9,2011,0,22.5
15/09/2011,9,2011,0,23
16/09/2011,9,2011,0,22
17/09/2011,9,2011,0,22
18/09/2011,9,2011,0,22
19/09/2011,9,2011,0,23
20/09/2011,9,2011,0,22.5
21/09/2011,9,2011,0,23.2
22/09/2011,9,2011,0,22
23/09/2011,9,2011,0,23
24/09/2011,9,2011,0,22.4
25/09/2011,9,2011,0,23
26/09/2011,9,2011,0,23.5
27/09/2011,9,2011,0,22.4
28/09/2011,9,2011,0,21.2
29/09/2011,9,2011,0,22
30/09/2011,9,2011,0,23
01/10/2011,10,2011,0,22.5
02/10/2011,10,2011,0,20.8
03/10/2011,10,2011,0,22.5
04/10/2011,10,2011,0,23.5
05/10/2011,10,2011,0,22.5
06/10/2011,10,2011,7,18.5
07/10/2011,10,2011,0,20.2
08/10/2011,10,2011,0,22.5
09/10/2011,10,2011,0,23
10/10/2011,10,2011,0,22.4
11/10/2011,10,2011,0,23.2
12/10/2011,10,2011,0,21
13/10/2011,10,2011,0,22
14/10/2011,10,2011,9.2,21
15/10/2011,10,2011,0,21.7
16/10/2011,10,2011,0,22
17/10/2011,10,2011,0,22.2
18/10/2011,10,2011,0,23
19/10/2011,10,2011,0,22.2
20/10/2011,10,2011,9.7,22
21/10/2011,10,2011,0,21.8
22/10/2011,10,2011,0,22.2
23/10/2011,10,2011,0,22
24/10/2011,10,2011,0,22.5
25/10/2011,10,2011,0,21.5
26/10/2011,10,2011,0,20.5
27/10/2011,10,2011,0,22
28/10/2011,10,2011,0,22.5
29/10/2011,10,2011,0,20.8
30/10/2011,10,2011,0,21
31/10/2011,10,2011,0,21.5
01/11/2011,11,2011,0,21
02/11/2011,11,2011,0,21
03/11/2011,11,2011,0,22
04/11/2011,11,2011,0,21.5
05/11/2011,11,2011,0,22
06/11/2011,11,2011,0,22.5
07/11/2011,11,2011,0,21.8
08/11/2011,11,2011,0,23
09/11/2011,11,2011,0,20.8
10/11/2011,11,2011,0,20.8
11/11/2011,11,2011,0,21
12/11/2011,11,2011,0,22
13/11/2011,11,2011,0,22.4
14/11/2011,11,2011,0,21
15/11/2011,11,2011,0,21.4
16/11/2011,11,2011,0,21
17/11/2011,11,2011,0,21.5
18/11/2011,11,2011,0,21
19/11/2011,11,2011,0,22.5
20/11/2011,11,2011,0,22
21/11/2011,11,2011,0,21.5
22/11/2011,11,2011,0,22
23/11/2011,11,2011,0,22
24/11/2011,11,2011,0,21.8
25/11/2011,11,2011,0,22.8
26/11/2011,11,2011,0,22.5
27/11/2011,11,2011,0,20.6
28/11/2011,11,2011,0,22
29/11/2011,11,2011,0,22
30/11/2011,11,2011,0,21
01/12/2011,12,2011,0,22
02/12/2011,12,2011,0,21.2
03/12/2011,12,2011,0,21.2
04/12/2011,12,2011,0,23.5
05/12/2011,12,2011,0,22.7
06/12/2011,12,2011,0,21.9
07/12/2011,12,2011,0,21.5
08/12/2011,12,2011,0,21.6
09/12/2011,12,2011,0,21.7
10/12/2011,12,2011,0,20.5
11/12/2011,12,2011,0,21.5
12/12/2011,12,2011,0,23.4
13/12/2011,12,2011,11.1,22
14/12/2011,12,2011,0,23.5
15/12/2011,12,2011,0,23
16/12/2011,12,2011,0,24.5
17/12/2011,12,2011,0,24
18/12/2011,12,2011,0,23.5
19/12/2011,12,2011,0,23.4
20/12/2011,12,2011,0,23.5
21/12/2011,12,2011,0,23.4
22/12/2011,12,2011,0,23.2
23/12/2011,12,2011,0,23.4
24/12/2011,12,2011,0,24.5
25/12/2011,12,2011,0,24.6
26/12/2011,12,2011,0,23.5
27/12/2011,12,2011,0,24
28/12/2011,12,2011,0,24.5
29/12/2011,12,2011,0,25
30/12/2011,12,2011,0,24.5
31/12/2011,12,2011,0,24.7
01/01/2012,1,2012,0,24.5
02/01/2012,1,2012,0,23.6
03/01/2012,1,2012,0,23
04/01/2012,1,2012,0,23.5
05/01/2012,1,2012,0,24.5
06/01/2012,1,2012,0,25.5
07/01/2012,1,2012,0,25
08/01/2012,1,2012,0,25.5
09/01/2012,1,2012,0,25.2
10/01/2012,1,2012,0,25.5
11/01/2012,1,2012,0,26
12/01/2012,1,2012,0,25
13/01/2012,1,2012,0,25
14/01/2012,1,2012,0,26
15/01/2012,1,2012,0,25.5
16/01/2012,1,2012,0,26
17/01/2012,1,2012,0,27
18/01/2012,1,2012,0,26.4
19/01/2012,1,2012,0,27
20/01/2012,1,2012,0,25.5
21/01/2012,1,2012,0,27.5
22/01/2012,1,2012,0,25
23/01/2012,1,2012,0,25
24/01/2012,1,2012,0,25.5
25/01/2012,1,2012,0,24.5
26/01/2012,1,2012,0,22.5
27/01/2012,1,2012,3,23.5
28/01/2012,1,2012,10.3,22.5
29/01/2012,1,2012,0.5,18
30/01/2012,1,2012,1,23.5
31/01/2012,1,2012,9.4,22.5
01/02/2012,2,2012,11.3,19.5
02/02/2012,2,2012,1,15.8
03/02/2012,2,2012,0,20.5
04/02/2012,2,2012,0,20.2
05/02/2012,2,2012,0,22.5
06/02/2012,2,2012,0,24
07/02/2012,2,2012,0,24.5
08/02/2012,2,2012,0,25
09/02/2012,2,2012,0,25
10/02/2012,2,2012,0,25.5
11/02/2012,2,2012,0,24.5
12/02/2012,2,2012,0,23
13/02/2012,2,2012,0,23.5
14/02/2012,2,2012,3.6,22.5
15/02/2012,2,2012,3.8,21.8
16/02/2012,2,2012,0,23
17/02/2012,2,2012,0,24
18/02/2012,2,2012,0,23.5
19/02/2012,2,2012,0,24
20/02/2012,2,2012,0,23.5
21/02/2012,2,2012,0,23.4
22/02/2012,2,2012,0,23.6
23/02/2012,2,2012,0,27.4
24/02/2012,2,2012,0,24.5
25/02/2012,2,2012,10.7,23.5
26/02/2012,2,2012,0,24.5
27/02/2012,2,2012,0,26
28/02/2012,2,2012,0,26.5
29/02/2012,2,2012,5,27.5
01/03/2012,3,2012,1,25.5
02/03/2012,3,2012,0,25.8
03/03/2012,3,2012,0,26.5
04/03/2012,3,2012,0,26.2
05/03/2012,3,2012,0,27
06/03/2012,3,2012,0,26.5
07/03/2012,3,2012,0,25
08/03/2012,3,2012,0,24.5
09/03/2012,3,2012,2.4,24
10/03/2012,3,2012,1.8,24.5
11/03/2012,3,2012,0,23.8
12/03/2012,3,2012,0,23.4
13/03/2012,3,2012,0,24.5
14/03/2012,3,2012,0,26
15/03/2012,3,2012,0,26
16/03/2012,3,2012,0,25.5
17/03/2012,3,2012,0,25
18/03/2012,3,2012,0,24
19/03/2012,3,2012,0,24
20/03/2012,3,2012,0,24.5
21/03/2012,3,2012,0,25
22/03/2012,3,2012,0,25.5
23/03/2012,3,2012,1.1,26.4
24/03/2012,3,2012,0,26.5
25/03/2012,3,2012,0,25.6
26/03/2012,3,2012,0,25.6
27/03/2012,3,2012,0,26
28/03/2012,3,2012,12.7,23
29/03/2012,3,2012,5.1,25
30/03/2012,3,2012,0,24
31/03/2012,3,2012,0,25.5
01/04/2012,4,2012,0,25.5
02/04/2012,4,2012,23.5,26.2
03/04/2012,4,2012,16.5,21.5
04/04/2012,4,2012,13,22.5
05/04/2012,4,2012,0,20.8
06/04/2012,4,2012,0,23.2
07/04/2012,4,2012,0,22.8
08/04/2012,4,2012,1.5,24
09/04/2012,4,2012,7.4,24
10/04/2012,4,2012,1.4,18.2
11/04/2012,4,2012,6.2,19.8
12/04/2012,4,2012,19.6,20.4
13/04/2012,4,2012,13.3,18
14/04/2012,4,2012,14,21
15/04/2012,4,2012,3.3,21
16/04/2012,4,2012,37.3,21
17/04/2012,4,2012,0,21
18/04/2012,4,2012,0,22.5
19/04/2012,4,2012,0,21.8
20/04/2012,4,2012,0,22.6
21/04/2012,4,2012,1.6,23.2
22/04/2012,4,2012,0,23
23/04/2012,4,2012,3.2,23.4
24/04/2012,4,2012,0,23.5
25/04/2012,4,2012,0,23.8
26/04/2012,4,2012,0,24
27/04/2012,4,2012,0,23.8
28/04/2012,4,2012,0,24.5
29/04/2012,4,2012,9.8,23
30/04/2012,4,2012,6.7,20.5
01/05/2012,5,2012,21.7,19.5
02/05/2012,5,2012,11.1,19.6
03/05/2012,5,2012,1.3,20.4
04/05/2012,5,2012,0,22
05/05/2012,5,2012,0,22.7
06/05/2012,5,2012,0,22.5
07/05/2012,5,2012,0,20.7
08/05/2012,5,2012,0.7,21.5
09/05/2012,5,2012,3,22
10/05/2012,5,2012,9.5,21.4
11/05/2012,5,2012,5.4,21.5
12/05/2012,5,2012,0,21
13/05/2012,5,2012,10.4,21
14/05/2012,5,2012,0,22.2
15/05/2012,5,2012,0.8,20.5
16/05/2012,5,2012,20.3,20.5
17/05/2012,5,2012,21.1,20.8
18/05/2012,5,2012,6.3,20
19/05/2012,5,2012,3.1,19.5
20/05/2012,5,2012,13,21
21/05/2012,5,2012,4.4,20.5
22/05/2012,5,2012,1.4,21.5
23/05/2012,5,2012,6.2,19.8
24/05/2012,5,2012,6.6,19.5
25/05/2012,5,2012,10.4,18.5
26/05/2012,5,2012,0.8,20
27/05/2012,5,2012,0,20.2
28/05/2012,5,2012,5,20.6
29/05/2012,5,2012,4.8,20.5
30/05/2012,5,2012,12,20.4
31/05/2012,5,2012,32,18.8
01/06/2012,6,2012,5,16
02/06/2012,6,2012,25.6,21
03/06/2012,6,2012,13.7,21
04/06/2012,6,2012,35,19.5
05/06/2012,6,2012,25,19.8
06/06/2012,6,2012,11.7,23
07/06/2012,6,2012,9.4,22.5
08/06/2012,6,2012,5.2,19
09/06/2012,6,2012,9.5,19
10/06/2012,6,2012,9,19.2
11/06/2012,6,2012,6.4,18
12/06/2012,6,2012,2.4,19.2
13/06/2012,6,2012,1.8,19.5
14/06/2012,6,2012,15.2,20
15/06/2012,6,2012,4.2,21
16/06/2012,6,2012,60.2,21.4
17/06/2012,6,2012,20.6,16.5
18/06/2012,6,2012,0,16
19/06/2012,6,2012,6.1,18.4
20/06/2012,6,2012,0,18.8
21/06/2012,6,2012,7.4,18.5
22/06/2012,6,2012,16.4,17.4
23/06/2012,6,2012,34.2,18.5
24/06/2012,6,2012,27.5,18.8
25/06/2012,6,2012,2.6,15.5
26/06/2012,6,2012,18.6,19
27/06/2012,6,2012,17.4,19.5
28/06/2012,6,2012,52.2,18
29/06/2012,6,2012,10.2,20.4
30/06/2012,6,2012,49.8,19
01/07/2012,7,2012,3,19.8
02/07/2012,7,2012,15.5,20.6
03/07/2012,7,2012,11.6,19
04/07/2012,7,2012,8.2,19.5
05/07/2012,7,2012,12.4,20
06/07/2012,7,2012,18.4,19.5
07/07/2012,7,2012,2.8,20.5
08/07/2012,7,2012,1.1,20.5
09/07/2012,7,2012,13,20
10/07/2012,7,2012,0,20.5
11/07/2012,7,2012,0,21
12/07/2012,7,2012,1.2,22
13/07/2012,7,2012,1.8,21
14/07/2012,7,2012,0,20
15/07/2012,7,2012,8.7,20.6
16/07/2012,7,2012,1,19.5
17/07/2012,7,2012,17,16.5
18/07/2012,7,2012,26,18.5
19/07/2012,7,2012,8.1,18.5
20/07/2012,7,2012,9.1,19.5
21/07/2012,7,2012,26.2,18.5
22/07/2012,7,2012,18.6,18.5
23/07/2012,7,2012,21.4,19
24/07/2012,7,2012,18.1,20
25/07/2012,7,2012,4.1,20.5
26/07/2012,7,2012,2.4,19.5
27/07/2012,7,2012,23.4,18.5
28/07/2012,7,2012,19.2,20
29/07/2012,7,2012,2.7,20
30/07/2012,7,2012,12.9,19
31/07/2012,7,2012,14.6,19.5
01/08/2012,8,2012,19.8,20
02/08/2012,8,2012,2.5,20.5
03/08/2012,8,2012,15.3,19.5
04/08/2012,8,2012,9.8,20.5
05/08/2012,8,2012,20.5,21
06/08/2012,8,2012,0,21
07/08/2012,8,2012,0,20.8
08/08/2012,8,2012,0,21
09/08/2012,8,2012,2.2,20.5
10/08/2012,8,2012,0,22.5
11/08/2012,8,2012,2,22.4
12/08/2012,8,2012,4.1,20.2
13/08/2012,8,2012,4.9,20
14/08/2012,8,2012,0.9,19.5
15/08/2012,8,2012,5,21
16/08/2012,8,2012,0,21.7
17/08/2012,8,2012,0,21
18/08/2012,8,2012,0,22
19/08/2012,8,2012,0,21.4
20/08/2012,8,2012,12.2,22.2
21/08/2012,8,2012,5.8,22.4
22/08/2012,8,2012,0.4,22.5
23/08/2012,8,2012,0,22
24/08/2012,8,2012,0,22.4
25/08/2012,8,2012,0,22
26/08/2012,8,2012,5.5,22.5
27/08/2012,8,2012,0,21.5
28/08/2012,8,2012,0,21.5
29/08/2012,8,2012,5.5,22.4
30/08/2012,8,2012,0,22
31/08/2012,8,2012,0,20.5
01/09/2012,9,2012,0,22.8
02/09/2012,9,2012,0,22.4
03/09/2012,9,2012,0,22
04/09/2012,9,2012,0,22.4
05/09/2012,9,2012,0,22.4
06/09/2012,9,2012,0,22
07/09/2012,9,2012,0,23
08/09/2012,9,2012,0,22.5
09/09/2012,9,2012,0,22.8
10/09/2012,9,2012,0,23.2
11/09/2012,9,2012,0,22
12/09/2012,9,2012,0,21.7
13/09/2012,9,2012,0,22.7
14/09/2012,9,2012,0,22.8
15/09/2012,9,2012,0,22.4
16/09/2012,9,2012,0,22.4
17/09/2012,9,2012,2.2,22.5
18/09/2012,9,2012,18.8,22.5
19/09/2012,9,2012,0,20
20/09/2012,9,2012,3,22.5
21/09/2012,9,2012,1,21.8
22/09/2012,9,2012,5.9,18
23/09/2012,9,2012,17.8,20
24/09/2012,9,2012,6.7,21.6
25/09/2012,9,2012,10.6,21.5
26/09/2012,9,2012,9,21.6
27/09/2012,9,2012,0.3,19.5
28/09/2012,9,2012,32.3,19.5
29/09/2012,9,2012,0,20.8
30/09/2012,9,2012,0,21.8
01/10/2012,10,2012,0,22.5
02/10/2012,10,2012,0,22.8
03/10/2012,10,2012,0,21.8
04/10/2012,10,2012,0,22
05/10/2012,10,2012,0,21.8
06/10/2012,10,2012,0,22.2
07/10/2012,10,2012,0,22.4
08/10/2012,10,2012,0,21.8
09/10/2012,10,2012,0,22.4
10/10/2012,10,2012,0,22.4
11/10/2012,10,2012,0,21.4
12/10/2012,10,2012,0,22
13/10/2012,10,2012,0,21
14/10/2012,10,2012,0,22
15/10/2012,10,2012,0,22
16/10/2012,10,2012,0,21.5
17/10/2012,10,2012,0,21
18/10/2012,10,2012,0,22
19/10/2012,10,2012,0,22.2
20/10/2012,10,2012,0,21.8
21/10/2012,10,2012,0,21.8
22/10/2012,10,2012,0,22.8
23/10/2012,10,2012,0,22.5
24/10/2012,10,2012,0,22
25/10/2012,10,2012,0,22.5
26/10/2012,10,2012,0,21.9
27/10/2012,10,2012,0,22
28/10/2012,10,2012,0,22.5
29/10/2012,10,2012,0,21
30/10/2012,10,2012,0,22
31/10/2012,10,2012,0,22
01/11/2012,11,2012,0,22
02/11/2012,11,2012,0,21.2
03/11/2012,11,2012,0,22.6
04/11/2012,11,2012,0,20.8
05/11/2012,11,2012,0,20.5
06/11/2012,11,2012,0,21.5
07/11/2012,11,2012,0,22
08/11/2012,11,2012,0,21.5
09/11/2012,11,2012,0,21.6
10/11/2012,11,2012,0,22
11/11/2012,11,2012,0,22.4
12/11/2012,11,2012,0,22.5
13/11/2012,11,2012,0,21.5
14/11/2012,11,2012,0,22.5
15/11/2012,11,2012,0,22.2
16/11/2012,11,2012,0,21
17/11/2012,11,2012,0,22
18/11/2012,11,2012,0,23
19/11/2012,11,2012,0,23.2
20/11/2012,11,2012,0,23.5
21/11/2012,11,2012,0,23.5
22/11/2012,11,2012,0,22.6
23/11/2012,11,2012,0,23.5
24/11/2012,11,2012,0,23
25/11/2012,11,2012,0,23.4
26/11/2012,11,2012,0,23.7
27/11/2012,11,2012,0,23
28/11/2012,11,2012,0,24
29/11/2012,11,2012,0,23
30/11/2012,11,2012,0,24
01/12/2012,12,2012,0,23.5
02/12/2012,12,2012,0,21.4
03/12/2012,12,2012,0,23
04/12/2012,12,2012,0,21
05/12/2012,12,2012,0,22.5
06/12/2012,12,2012,0,21
07/12/2012,12,2012,0,22
08/12/2012,12,2012,0,22.5
09/12/2012,12,2012,0,23.5
10/12/2012,12,2012,0,23
11/12/2012,12,2012,0,22.8
12/12/2012,12,2012,0,23
13/12/2012,12,2012,0,24
14/12/2012,12,2012,0,23
15/12/2012,12,2012,0,23.2
16/12/2012,12,2012,0,25.2
17/12/2012,12,2012,0,24.4
18/12/2012,12,2012,0,24.5
19/12/2012,12,2012,0,23.6
20/12/2012,12,2012,0,25
21/12/2012,12,2012,0,25.2
22/12/2012,12,2012,0,23.5
23/12/2012,12,2012,0,25
24/12/2012,12,2012,0,25.2
25/12/2012,12,2012,0,25
26/12/2012,12,2012,0,24.5
27/12/2012,12,2012,0,24.5
28/12/2012,12,2012,0,24.5
29/12/2012,12,2012,0,26.2
30/12/2012,12,2012,0,25
31/12/2012,12,2012,0,25
01/01/2013,1,2013,0,25.5
02/01/2013,1,2013,0,26.6
03/01/2013,1,2013,0,25
04/01/2013,1,2013,0,25
05/01/2013,1,2013,0,25
06/01/2013,1,2013,0,26.4
07/01/2013,1,2013,0,25.2
08/01/2013,1,2013,0,24.5
09/01/2013,1,2013,0,25
10/01/2013,1,2013,0,25
11/01/2013,1,2013,0,24.4
12/01/2013,1,2013,0,24.8
13/01/2013,1,2013,0,25.5
14/01/2013,1,2013,0,25
15/01/2013,1,2013,0,25.4
16/01/2013,1,2013,0,24.5
17/01/2013,1,2013,0,24.5
18/01/2013,1,2013,0,26.4
19/01/2013,1,2013,0,26.2
20/01/2013,1,2013,0,25.5
21/01/2013,1,2013,0,24.4
22/01/2013,1,2013,0,25
23/01/2013,1,2013,0,25
24/01/2013,1,2013,0,25.4
25/01/2013,1,2013,0,24.6
26/01/2013,1,2013,0,26.4
27/01/2013,1,2013,0,26.8
28/01/2013,1,2013,0,27
29/01/2013,1,2013,0,26.6
30/01/2013,1,2013,0,26.4
31/01/2013,1,2013,0,27.4
01/02/2013,2,2013,0,27.8
02/02/2013,2,2013,0,27.2
03/02/2013,2,2013,0,27.5
04/02/2013,2,2013,0,27.6
05/02/2013,2,2013,0,27.4
06/02/2013,2,2013,1.7,26.6
07/02/2013,2,2013,4,26.8
08/02/2013,2,2013,0,23
09/02/2013,2,2013,2.6,23.8
10/02/2013,2,2013,10.4,23
11/02/2013,2,2013,0,23.4
12/02/2013,2,2013,0,25.7
13/02/2013,2,2013,13.8,23.8
14/02/2013,2,2013,0,24.8
15/02/2013,2,2013,1.3,24
16/02/2013,2,2013,0,25.5
17/02/2013,2,2013,0,24.8
18/02/2013,2,2013,0,25.7
19/02/2013,2,2013,0,25
20/02/2013,2,2013,0,26
21/02/2013,2,2013,0,26.5
22/02/2013,2,2013,0,26
23/02/2013,2,2013,0,25.5
24/02/2013,2,2013,0,25.2
25/02/2013,2,2013,0,25.5
26/02/2013,2,2013,0,25.2
27/02/2013,2,2013,0,24.5
28/02/2013,2,2013,0,26.5
01/03/2013,3,2013,0,26
02/03/2013,3,2013,0,24.5
03/03/2013,3,2013,0,25.7
04/03/2013,3,2013,0,25.6
05/03/2013,3,2013,0,26.4
06/03/2013,3,2013,0,26.2
07/03/2013,3,2013,0,27.2
08/03/2013,3,2013,0,27.6
09/03/2013,3,2013,0,26.6
10/03/2013,3,2013,0,25
11/03/2013,3,2013,0,24.6
12/03/2013,3,2013,0,25.4
13/03/2013,3,2013,0,26.5
14/03/2013,3,2013,0,25.5
15/03/2013,3,2013,0,25.5
16/03/2013,3,2013,0,27.7
17/03/2013,3,2013,0,26
18/03/2013,3,2013,0,25.6
19/03/2013,3,2013,0,26
20/03/2013,3,2013,0,24.5
21/03/2013,3,2013,0,26
22/03/2013,3,2013,0,26.5
23/03/2013,3,2013,0,25.6
24/03/2013,3,2013,0,26.5
25/03/2013,3,2013,0,27
26/03/2013,3,2013,0,24.5
27/03/2013,3,2013,12,22.4
28/03/2013,3,2013,5.3,20
29/03/2013,3,2013,31.4,24.5
30/03/2013,3,2013,3.2,25.2
31/03/2013,3,2013,0,25
01/04/2013,4,2013,5.1,24.8
02/04/2013,4,2013,0,24
03/04/2013,4,2013,0,25.5
04/04/2013,4,2013,0,26.5
05/04/2013,4,2013,0.2,24.5
06/04/2013,4,2013,0,26.5
07/04/2013,4,2013,0,27
08/04/2013,4,2013,0,27
09/04/2013,4,2013,0,26.5
10/04/2013,4,2013,0,26.7
11/04/2013,4,2013,0,26.5
12/04/2013,4,2013,0,26
13/04/2013,4,2013,0,26
14/04/2013,4,2013,0,25.4
15/04/2013,4,2013,0,26.5
16/04/2013,4,2013,0,26
17/04/2013,4,2013,0,26.5
18/04/2013,4,2013,0,26.5
19/04/2013,4,2013,0,26.8
20/04/2013,4,2013,0,27
21/04/2013,4,2013,8.6,27.4
22/04/2013,4,2013,0,25.2
23/04/2013,4,2013,0.1,25
24/04/2013,4,2013,0,25.7
25/04/2013,4,2013,7.4,24.4
26/04/2013,4,2013,4,23.4
27/04/2013,4,2013,0.2,24.8
28/04/2013,4,2013,3.5,25
29/04/2013,4,2013,0,26
30/04/2013,4,2013,0,25.8
01/05/2013,5,2013,0,25.5
02/05/2013,5,2013,0,24.5
03/05/2013,5,2013,7.5,26.8
04/05/2013,5,2013,0,25
05/05/2013,5,2013,0,26
06/05/2013,5,2013,0,23.4
07/05/2013,5,2013,23.3,23.5
08/05/2013,5,2013,1.8,22
09/05/2013,5,2013,17.8,21
10/05/2013,5,2013,12.1,21
11/05/2013,5,2013,22.1,20
12/05/2013,5,2013,17.1,18.8
13/05/2013,5,2013,44.2,22.6
14/05/2013,5,2013,18.7,22
15/05/2013,5,2013,28.2,24
16/05/2013,5,2013,13.4,23
17/05/2013,5,2013,19.6,17
18/05/2013,5,2013,20,19.5
19/05/2013,5,2013,8.1,17.6
20/05/2013,5,2013,0.6,20
21/05/2013,5,2013,6.1,20
22/05/2013,5,2013,9.2,20.2
23/05/2013,5,2013,19.2,19
24/05/2013,5,2013,7.6,20
25/05/2013,5,2013,20.9,18
26/05/2013,5,2013,20.9,19
27/05/2013,5,2013,4.5,19.3
28/05/2013,5,2013,1.7,21.5
29/05/2013,5,2013,19.1,23.5
30/05/2013,5,2013,3.1,22.5
31/05/2013,5,2013,16.5,22
01/06/2013,6,2013,22,22
02/06/2013,6,2013,13.5,21.4
03/06/2013,6,2013,9.2,21.9
04/06/2013,6,2013,12.2,21.5
05/06/2013,6,2013,19,22
06/06/2013,6,2013,30.2,22.5
07/06/2013,6,2013,7.8,25
08/06/2013,6,2013,0.5,24.5
09/06/2013,6,2013,0.7,23
10/06/2013,6,2013,3.5,19.5
11/06/2013,6,2013,16.1,21.5
12/06/2013,6,2013,5.7,22.5
13/06/2013,6,2013,21.2,22.6
14/06/2013,6,2013,7.2,22.5
15/06/2013,6,2013,41.5,19.8
16/06/2013,6,2013,1,17.5
17/06/2013,6,2013,21.6,20.8
18/06/2013,6,2013,13.5,20
19/06/2013,6,2013,13.5,21.5
20/06/2013,6,2013,11,21.5
21/06/2013,6,2013,11.1,20
22/06/2013,6,2013,8.4,19
